date,ip_total,ip_manufacturing,ip_durable_mfg,ip_nondurable_mfg,ip_mining,ip_utilities,ip_electric_power,ip_natural_gas,ip_consumer_goods,ip_consumer_durable,ip_consumer_nondurable,ip_business_equipment,ip_construction_supplies,ip_business_supplies,ip_materials,ip_durable_materials,ip_nondurable_materials,ip_energy_materials,ip_wood_products,ip_nonmetallic_minerals,ip_primary_metals,ip_fabricated_metals,ip_machinery,ip_computer_electronic,ip_computer,ip_communications_equipment,ip_semiconductors,ip_electrical_equipment,ip_motor_vehicles,ip_aerospace,ip_furniture,ip_misc_durables,ip_food_tobacco,ip_textile_mills,ip_apparel_leather,ip_paper,ip_printing,ip_petroleum_coal,ip_chemicals,ip_plastics_rubber,cu_total,cu_manufacturing,cu_durable_mfg,cu_nondurable_mfg,cu_mining,cu_utilities,cu_electric_power,cu_natural_gas,cu_wood_products,cu_nonmetallic_minerals,cu_primary_metals,cu_fabricated_metals,cu_machinery,cu_computer_electronic,cu_computer,cu_communications_equipment,cu_semiconductors,cu_electrical_equipment,cu_motor_vehicles,cu_aerospace,cu_furniture,cu_misc_durables,cu_food_tobacco,cu_textile_mills,cu_apparel_leather,cu_paper,cu_printing,cu_petroleum_coal,cu_chemicals,cu_plastics_rubber
1979-08-31,51.3658,46.8595,31.9902,76.1341,92.477,56.0776,50.2701,91.3424,65.9692,46.0867,75.0318,29.3823,76.1364,54.2466,46.854,28.0684,85.6463,70.8738,82.0496,97.399,135.9802,83.8692,87.3032,1.193,0.3017,3.5234,0.0787,94.3524,39.1793,69.6264,82.5897,47.7503,68.2252,183.6734,618.3674,95.4147,82.5151,86.1038,67.7598,45.5487,84.1027,82.9792,82.4507,83.768,91.6796,85.7396,85.9237,84.8314,80.4727,84.2809,85.9132,81.1216,89.8208,83.6418,79.6631,85.6039,82.9702,85.635,71.5586,80.9539,79.2191,78.6475,80.4026,88.1196,78.468,91.6522,87.0062,89.0814,83.2397,81.8808
1979-09-30,51.3623,46.9164,32.3191,75.2198,92.1748,55.6625,50.0166,90.0177,66.3243,47.6824,74.5542,30.0986,76.18,53.5258,46.5251,27.9324,84.7813,70.3284,82.3722,94.2365,132.9999,84.5399,88.0585,1.2087,0.3066,3.5985,0.08,97.7368,42.1522,69.2406,83.1278,47.545,67.9758,183.1955,618.748,95.6474,80.2555,83.5097,66.2188,45.2844,83.9007,82.8565,83.027,82.6092,91.2734,84.944,85.2652,83.6418,80.641,81.4177,84.111,81.6301,90.4026,83.6174,79.2115,86.6591,83.2418,88.5696,76.9047,80.0185,79.4414,78.1957,79.9812,87.8701,78.4726,91.6745,84.3759,86.0762,81.2043,81.18
1979-10-31,51.7175,47.1641,32.3778,76.006,93.4597,56.4808,50.9437,90.2879,66.5397,47.4368,75.0602,29.827,76.8427,54.1482,47.0188,28.1323,85.3332,71.6733,82.3408,96.7663,133.5117,84.47,86.4575,1.2438,0.3157,3.6646,0.0823,97.6131,40.7478,71.3725,84.9289,47.5238,68.7768,184.1375,622.0166,95.9056,81.512,84.8339,67.1165,45.4939,84.2922,83.0812,82.9228,83.3231,92.4323,86.0229,86.6104,83.9315,80.4506,83.476,84.5301,81.4224,88.5733,84.9367,80.0359,87.463,84.3045,88.3202,74.2991,82.0284,80.8712,78.0456,80.794,88.3008,78.8431,91.7246,85.4578,87.1456,82.1548,81.3757
1979-11-30,51.6341,46.9875,32.2123,75.8754,93.7658,56.8635,51.252,91.1025,66.3649,46.6556,75.2952,29.7721,76.6625,54.3098,46.9037,27.9181,85.329,71.8894,80.8839,95.9966,134.0588,84.5747,84.9256,1.28,0.329,3.764,0.0851,98.867,38.2704,71.7137,84.9922,47.5633,68.6415,182.7311,624.3798,96.0869,81.8468,83.4419,67.3677,45.0767,83.9769,82.5699,82.2612,83.0362,92.616,86.4279,86.8915,84.7253,78.8609,82.6896,84.9855,81.3829,86.826,86.3017,82.0062,89.0241,86.1705,89.3145,69.7788,82.0187,80.6477,77.9956,80.5047,87.6034,79.0981,91.7042,85.5802,85.4589,82.3065,80.5
1979-12-31,51.6694,47.138,32.3309,76.0648,93.6294,55.8263,50.4317,88.8069,66.3913,46.5451,75.4111,29.9806,76.8837,54.3416,46.816,27.9513,85.9169,70.9369,79.9264,96.5547,131.6375,84.4745,85.0073,1.312,0.337,3.8233,0.0875,101.7871,37.9497,72.357,86.937,47.3063,69.2115,183.5748,633.1883,97.2176,81.5699,84.5197,67.1666,43.6665,83.8639,82.6446,82.3403,83.1052,92.3579,84.6707,85.256,82.6234,77.7559,83.0522,83.5687,81.1463,86.7348,87.3602,82.7976,89.6099,87.1866,91.8065,69.2258,82.4056,82.2107,77.462,81.0413,87.9817,80.1684,92.5904,85.0724,86.3386,81.9021,77.9023
1980-01-31,51.944,47.375,32.4926,76.4498,95.4339,54.9523,49.419,88.6567,66.1569,45.6138,75.6505,30.5093,76.7218,54.0704,47.1925,28.0682,86.333,72.0764,80.5046,94.8938,133.8206,85.2065,88.386,1.3459,0.345,3.9427,0.0891,98.9922,35.4743,72.474,86.9283,47.5842,69.5462,187.118,639.3931,97.4579,81.7142,85.1883,67.0106,44.3695,84.1462,82.879,82.5395,83.3922,94.008,83.1613,83.2987,82.5146,78.1395,81.5135,85.0854,81.7076,90.0023,88.527,83.7026,91.5694,88.357,89.1414,64.7699,82.2464,81.9265,77.8076,81.3014,89.6493,80.9074,92.6276,85.0114,86.8319,81.549,79.1232
1980-02-29,51.9633,47.3055,32.497,76.1569,94.3451,56.9808,51.238,91.9584,66.3416,45.2644,76.1768,30.667,75.5628,54.0688,47.0983,28.0358,85.2896,72.4258,81.0618,92.8968,131.6771,83.8569,87.2137,1.3709,0.3534,4.0308,0.0897,97.1153,37.3266,74.0754,85.7419,46.914,69.958,185.9083,643.9059,95.4431,82.358,83.964,66.4038,44.1992,84.02,82.5838,82.3469,82.9446,92.8021,86.0345,86.1043,85.6172,78.5016,79.6979,83.8579,80.2728,88.63,89.0784,84.811,92.767,89.0259,87.3067,68.2433,83.8217,80.5408,76.6096,81.648,89.0338,81.4287,90.5254,85.4718,85.434,80.6502,78.8236
1980-03-31,51.7454,46.9162,32.2482,75.4648,95.175,58.1003,52.5006,92.3321,65.8297,44.4571,75.892,30.4017,74.5701,53.8187,47.0311,27.8893,84.5975,73.0675,79.8692,89.8552,133.5748,83.522,86.7588,1.3851,0.3649,4.0471,0.0895,96.1065,35.4267,73.7485,84.5116,46.4779,69.3827,185.0369,644.5456,95.5263,82.313,80.4834,65.6255,44.2846,83.516,81.7375,81.5201,82.0687,93.4792,87.5187,87.9538,85.9928,77.1727,76.9998,85.2107,79.811,87.9882,88.9169,86.7216,92.2978,89.1999,86.2538,64.8765,83.2633,79.1253,75.803,80.8423,88.5746,81.4567,90.4158,85.2162,81.7821,79.545,79.0298
1980-04-30,50.7197,45.9344,31.4045,74.4691,94.0799,56.424,51.4553,87.031,64.7653,42.5563,75.4458,30.0929,71.1247,53.0415,45.8993,26.9799,83.1716,71.7344,65.4333,87.2505,128.3715,82.3392,85.387,1.4036,0.3696,4.102,0.0906,93.7938,32.228,73.0106,83.5199,46.3313,69.258,179.3237,646.4572,93.7403,81.409,77.18,65.1599,42.6013,81.7161,79.8674,79.1991,80.8685,92.2622,84.7893,85.9321,81.0797,63.0858,74.6917,82.0357,78.5412,86.4183,89.0178,87.0481,92.7101,89.542,84.0338,59.1266,82.2906,77.9443,75.4789,80.5638,85.7925,81.6418,88.5385,84.0709,78.35,78.8214,76.105
1980-05-31,49.4766,44.5099,30.2124,72.9125,94.0333,55.5344,50.38,87.1484,63.401,39.8311,75.065,29.6253,68.2628,51.9257,44.5504,25.6621,80.7297,71.4095,65.4188,84.4877,116.2754,78.6792,83.6298,1.4106,0.3837,4.0971,0.0891,88.4172,28.8854,72.4556,79.8957,44.7081,69.9323,172.9401,640.3033,91.7845,81.9748,74.2041,62.9046,39.0396,79.5737,77.235,76.0096,79.0647,92.0691,83.2477,83.8682,81.2114,62.9434,72.2643,74.4395,74.9154,84.4603,88.3672,89.5596,91.7715,89.2927,79.0788,53.093,81.5609,74.3226,72.7631,81.215,82.6851,80.8022,86.5037,84.4348,75.2819,75.9392,69.8345
1980-06-30,48.8383,43.782,29.6567,71.9323,93.687,55.5421,50.1467,88.5199,63.0352,39.1577,74.9257,29.2625,66.9159,51.3073,43.781,24.9748,79.6959,70.7693,68.8336,84.541,109.2892,76.7338,80.5689,1.4067,0.391,4.0948,0.0862,86.7668,28.9769,72.682,77.181,43.7384,69.7579,167.891,637.0498,92.7413,80.2878,73.2073,61.372,37.6091,78.4079,75.8155,74.426,77.8891,91.5758,83.0513,83.2103,82.5105,66.1084,72.2607,70.0944,72.9306,81.1905,87.0202,90.3774,90.9016,88.0157,77.4659,53.3561,81.7358,71.5672,71.1272,80.8814,80.2107,80.321,87.2096,82.4673,74.2463,73.9388,67.3675
1980-07-31,48.4907,43.2893,29.3258,71.1123,92.0847,57.6446,52.1411,91.3255,63.0502,39.1162,74.9775,29.2631,66.3249,51.5128,43.1114,24.2384,78.1839,71.0466,70.5291,83.3824,98.8535,76.1443,80.3429,1.4119,0.4047,4.0915,0.0848,86.3014,29.0462,72.7526,74.9479,43.9499,69.4509,164.5001,634.4563,90.6619,81.097,71.3185,60.0734,37.8961,77.7106,74.8029,73.4046,76.8889,89.8511,85.9789,86.2397,85.1455,67.6333,71.2368,63.5167,72.2387,80.7795,86.2321,92.5375,90.0264,87.6899,76.9145,53.5691,81.7505,69.2756,71.427,80.3988,78.5228,79.9148,85.0566,83.0492,72.3254,72.2291,67.9724
1980-08-31,48.6456,43.6057,29.4954,71.7856,90.3974,57.9659,52.9316,89.014,63.2847,39.4831,75.1097,29.2009,67.2907,51.6715,43.2502,24.4636,79.4899,70.154,76.0268,84.5356,100.7859,76.3539,78.8787,1.4264,0.4143,4.1755,0.0856,89.318,28.8341,72.9332,76.5934,43.9056,69.7207,165.8634,640.7802,91.2055,80.8268,69.4016,61.5743,39.1387,77.8165,75.1824,73.6276,77.501,88.0411,86.2413,87.2642,83.0085,72.8172,72.2045,64.8765,72.3051,79.122,85.9911,93.514,91.071,88.3268,79.463,53.2468,81.891,70.5724,71.3255,80.5885,79.0959,80.6209,85.3599,82.5021,70.389,73.8866,70.2775
1980-09-30,49.4578,44.3692,30.1067,72.7156,92.0845,58.7141,53.3774,91.4922,63.9052,41.2937,74.9037,29.7955,68.9892,52.3857,44.1052,24.9332,80.9274,71.6718,76.5548,86.4073,105.2536,77.1882,80.0404,1.4355,0.4288,4.1325,0.0858,89.0552,31.7392,73.187,79.277,44.033,69.7843,168.8305,629.2081,93.7027,81.4937,71.3499,62.8788,40.4879,78.9666,76.3216,74.9378,78.3842,89.5053,87.1364,87.7157,85.337,73.259,73.8016,67.8755,72.9613,80.0949,85.3949,95.3082,89.3528,88.1884,79.0898,58.6622,82.107,72.8144,71.5161,80.5438,80.4239,79.0664,87.4761,82.8851,72.3822,75.3034,72.7501
1980-10-31,50.0861,45.21,30.8829,73.3846,91.8051,58.2323,52.4549,93.4343,64.3642,42.0136,75.1613,30.3555,70.4444,52.5159,44.7375,25.8922,81.6804,71.0643,77.8307,87.1974,117.1824,77.9726,80.8465,1.464,0.4405,4.1872,0.0873,90.7033,33.3293,74.3742,79.8836,44.0148,70.3419,172.6472,627.0973,94.4243,81.8973,70.8997,63.581,41.8106,79.8138,77.5791,76.6382,78.9791,89.0419,86.2072,85.9236,87.1654,74.439,74.4913,75.7057,73.5674,80.7042,85.9163,96.1746,89.7586,88.8316,80.4117,61.6235,83.3547,73.1402,71.4823,81.0729,82.1458,78.694,87.9181,82.9692,71.9488,75.9951,75.1445
1980-11-30,50.9209,46.0254,31.6478,73.9918,93.511,58.4657,52.1129,96.8561,64.65,43.0501,74.9321,30.8274,71.8649,53.1347,45.7366,26.8046,83.1599,71.8311,81.9924,88.8068,127.5372,78.959,81.6081,1.4891,0.4514,4.2085,0.0882,92.5761,34.829,75.0646,80.6872,44.208,69.9992,176.5209,624.7772,95.4794,82.6148,72.296,64.718,42.1914,80.9797,78.778,78.2888,79.5006,90.4853,86.3405,85.0919,90.3745,78.4005,75.8975,82.5468,74.3613,81.2636,86.1871,96.5096,89.447,88.8712,81.9273,64.3837,84.0241,73.6435,71.8016,80.5686,83.8842,78.2883,88.6576,83.3381,73.3936,77.2027,75.8058
1980-12-31,51.257,46.1998,31.6339,74.7329,95.4617,58.7296,52.6955,95.3849,64.6704,42.4802,75.3412,30.9576,71.8786,53.7823,46.1977,26.9203,84.4084,72.7947,79.4572,88.5593,128.5095,79.4585,82.0516,1.5209,0.4703,4.2329,0.0901,91.468,33.0794,75.009,81.3974,44.4633,70.4247,177.2444,626.1666,96.1185,83.0979,73.4693,65.942,42.5585,81.3443,78.8695,77.9994,80.1604,92.1429,86.5214,85.7735,89.0183,75.9794,75.7319,83.3295,74.6956,81.5041,86.8103,98.2022,89.212,89.6972,80.8043,61.1037,83.8358,74.0602,72.2286,80.9527,84.1181,78.3421,89.0,83.4403,74.6155,78.5096,76.4078
1981-01-31,50.9328,46.0071,31.423,74.6927,94.3237,57.8937,53.0215,88.1618,64.6711,42.258,75.4887,30.9845,71.6124,53.7692,45.6447,26.6159,83.6379,71.7418,80.0763,87.515,126.2841,78.8256,82.2938,1.5404,0.4847,4.2814,0.0904,91.0693,31.7733,73.7925,80.0738,44.8336,70.157,173.5993,622.1721,95.1367,82.0288,77.2577,65.7264,43.0011,80.6568,78.3289,77.2196,79.9778,90.8036,85.0889,86.0382,82.2927,76.5938,74.8978,82.039,73.9677,81.5448,86.6972,98.5763,89.4897,89.7614,80.3109,58.6156,82.3284,72.6315,72.8498,80.5438,82.277,77.7188,87.8372,81.963,78.4967,78.1009,77.1076
1981-02-28,50.7237,45.7821,31.2376,74.4366,95.4609,56.4216,52.5448,81.201,64.5393,42.1456,75.3518,30.6274,71.057,53.3327,45.5305,26.4781,83.2469,71.8743,78.6439,86.9145,126.705,79.2564,81.0046,1.5427,0.4939,4.3085,0.091,89.4821,31.3783,72.9016,79.6065,45.0051,70.7196,170.9114,625.4868,95.9557,82.1828,74.5494,64.9763,43.0278,80.1474,77.7312,76.5018,79.5615,91.6353,82.7339,85.0054,75.8099,75.2621,74.4533,82.4669,74.2402,80.0756,85.6131,97.5572,89.3233,89.279,78.7713,57.7774,81.1632,71.9874,73.1483,81.0903,80.893,78.0066,88.3328,81.6888,75.777,77.0586,77.0232
1981-03-31,50.9806,45.9304,31.4181,74.4049,96.3204,57.3588,52.5712,87.1073,64.4942,42.717,74.9015,30.9336,71.3042,53.3249,45.8121,26.5406,83.72,72.6359,78.8524,86.4322,124.5051,79.4704,81.6785,1.5594,0.5068,4.2958,0.0913,90.4988,32.6974,72.3372,80.5454,45.1495,70.3737,169.8124,624.7859,96.8489,81.3202,72.9445,65.6385,43.2168,80.3697,77.7645,76.677,79.3837,92.1805,83.9187,84.7942,81.3409,75.5134,74.1191,81.19,74.3115,80.554,85.3281,96.9647,88.3478,88.6455,79.524,60.0621,80.3405,72.6181,73.3986,80.5967,80.2637,77.7927,88.8898,80.3887,74.1772,77.6907,77.2
1981-04-30,50.7661,46.1843,31.7124,74.4015,91.2502,57.3908,53.0266,84.8767,64.6686,43.2579,74.8226,31.2896,71.361,53.2527,45.2213,26.7278,83.8902,69.5412,79.2564,87.0722,124.5068,79.9723,82.418,1.5937,0.5281,4.3791,0.0932,90.9011,33.7707,71.2729,81.7822,45.7059,70.0289,170.4084,628.4313,96.7226,81.9329,71.9067,65.9314,43.3346,79.8469,77.9733,77.1247,79.2361,87.0547,83.7824,85.2792,79.2755,75.9621,74.7558,81.3497,74.6555,81.1013,85.9812,97.6662,89.3585,89.5404,79.7343,61.8601,78.9458,73.5182,74.3095,80.1073,80.4375,78.1218,88.5101,80.5356,73.1543,77.8829,77.2233
1981-05-31,51.0552,46.3911,31.812,74.8804,91.7822,58.2069,53.0409,90.0235,65.3141,43.9602,75.3905,31.2881,71.3275,53.9035,45.4422,26.8433,84.4021,69.8715,79.6482,86.6253,123.2699,80.0302,82.5963,1.608,0.5417,4.3712,0.0941,92.9168,34.3044,70.5504,82.1063,46.0963,70.6806,172.7962,631.1302,96.809,82.3948,71.7534,66.0802,44.3621,80.1126,78.1004,77.0967,79.6012,87.2766,84.7936,85.0573,84.1035,76.4046,74.4647,80.7037,74.5886,81.1038,85.5364,96.6544,88.515,88.9856,81.3535,62.6389,77.9171,73.6006,74.9338,80.7565,81.4581,78.3363,88.3283,80.5183,73.0332,77.9015,78.8421
1981-06-30,51.3214,46.1692,31.6649,74.505,95.7411,59.654,54.6168,90.9037,64.8493,43.5703,74.9053,31.1589,70.2188,54.2989,46.0858,26.7478,84.114,72.9251,75.2437,85.1394,121.9803,79.9886,82.6574,1.6238,0.5498,4.4002,0.0953,92.2984,34.2019,69.0759,82.1304,46.2858,69.5228,174.8283,634.6558,95.9668,83.9885,70.1372,66.0914,44.1212,80.3378,77.5072,76.474,79.0591,90.7345,86.7224,87.3368,84.9494,72.2433,73.281,80.0267,74.4341,81.0016,85.1675,94.5031,88.4366,88.3791,80.6607,62.2364,76.0512,73.4208,75.2079,79.3364,82.3126,78.6592,87.3067,81.5896,71.4263,77.7538,78.1871
1981-07-31,51.6555,46.2716,31.6637,74.9157,98.7897,59.4899,54.3052,91.5103,65.3225,43.8184,75.4986,31.2107,70.4408,54.7678,46.3601,26.6526,84.2537,74.2284,75.1842,84.5373,121.3216,80.249,83.079,1.652,0.5646,4.4747,0.0943,93.1484,33.0852,68.1824,82.0891,47.1732,69.6318,177.739,641.4511,96.6846,84.3508,69.7109,66.3421,45.0016,80.6666,77.4631,76.2108,79.3547,93.3058,86.3124,86.599,85.5429,72.2454,72.8551,79.7667,74.568,81.255,85.4371,93.4309,89.2848,87.7187,81.2482,59.9872,74.8261,73.1938,76.5859,79.3607,83.5846,79.397,87.716,81.4582,71.0351,77.8844,79.5078
1981-08-31,51.5903,46.2516,31.6448,74.9015,99.1148,58.293,53.0068,90.763,65.3096,43.5179,75.6779,31.1532,70.2045,54.3828,46.2974,26.7092,83.6827,74.106,74.3523,83.9178,123.0375,79.8476,82.8483,1.6953,0.5802,4.4566,0.0988,92.0853,31.9861,68.3192,80.4421,47.3885,69.9872,176.4281,648.3119,96.7123,84.3506,72.2955,65.0275,45.0424,80.3719,77.2188,75.9126,79.2034,93.2983,84.4142,84.3003,84.8743,71.4972,72.4101,81.0765,74.095,80.885,86.4568,92.393,88.3033,88.1458,80.1644,57.7835,74.7322,71.5505,76.8364,79.6607,82.8776,80.1539,87.5104,80.984,73.7212,76.1752,79.3387
1981-09-30,51.3429,46.063,31.4419,74.8511,98.511,57.4704,52.1718,89.9515,64.8621,42.5116,75.6297,31.1797,69.7999,54.5437,45.9326,26.4366,83.3707,73.512,69.0132,82.9142,119.8807,79.7412,83.1978,1.7201,0.5832,4.5298,0.1016,91.8028,30.1275,68.7324,80.4992,48.3298,70.002,174.6104,647.8811,96.4165,85.3352,71.0654,65.378,44.7815,79.7957,76.6997,75.1826,79.0174,92.4251,83.0689,82.7523,84.1488,66.4035,71.6286,79.1814,73.9051,81.0963,86.5002,89.3813,89.1481,87.8412,79.7605,54.2341,74.941,71.4385,78.2227,79.5673,81.9404,80.023,87.0276,81.4626,72.5276,76.4142,78.6427
1981-10-31,50.9463,45.5899,31.0687,74.2557,97.8641,58.1787,52.5431,92.5152,65.1629,42.2932,76.2576,31.0915,67.6115,54.0931,45.3002,25.8332,81.9878,73.2424,67.1139,80.5407,112.1378,78.7485,82.5579,1.7338,0.5923,4.5142,0.1029,90.8545,30.2593,68.268,79.2029,48.1931,70.8083,170.9018,646.2659,93.4714,85.4839,69.8971,64.258,44.2687,78.9918,75.7151,74.0575,78.2608,91.5266,83.942,83.1239,86.5857,64.6082,69.6562,74.249,72.9043,80.3576,85.9737,87.3984,88.2598,86.9248,78.7793,54.292,74.1991,70.1401,77.8215,80.3664,80.1243,79.7615,84.1763,81.1523,71.406,74.9315,77.5158
1981-11-30,50.3546,44.9863,30.4707,73.9185,97.0047,57.6651,52.5905,88.9786,65.0415,41.5528,76.5566,30.5816,66.5322,53.8276,44.5031,25.0922,80.8207,72.5643,63.3871,79.4239,106.8549,77.5827,81.6737,1.74,0.5921,4.4736,0.1027,87.8952,28.2801,67.8747,77.5135,48.2222,71.5839,165.3726,647.1827,93.9138,85.3237,70.0187,62.9806,43.6717,77.892,74.5245,72.4116,77.7819,90.4483,83.0567,82.9857,83.3171,61.0442,68.7632,70.9331,71.7555,79.3971,85.0739,84.1456,86.9117,84.9604,76.0618,50.5917,73.5468,68.5117,77.6474,81.1225,77.4642,79.8294,84.3979,80.5664,71.6133,73.2677,76.2586
1981-12-31,49.8086,44.1952,29.8725,72.8343,96.9309,58.7891,53.3,92.4119,64.3745,39.762,76.6809,30.1501,65.2489,53.7706,43.91,24.4163,78.2568,73.1972,62.3268,77.276,102.2426,76.1624,79.8292,1.7466,0.5995,4.5422,0.1036,83.9498,27.0176,67.5438,76.6488,48.0241,71.9113,161.1186,635.2353,89.2742,87.4198,69.6636,61.5939,41.6638,76.8713,73.0363,70.7829,76.5241,90.1231,84.5342,83.8944,86.5788,60.0405,66.9699,68.053,70.3845,77.5196,84.2007,82.1224,87.7041,84.3513,72.5061,48.2118,72.9774,67.6293,77.0712,81.3644,75.4111,78.3286,80.0775,82.1221,71.3446,71.4817,72.5649
1982-01-31,48.7877,43.0933,28.8829,71.8688,95.8092,58.7033,53.5315,90.6214,63.1923,38.6305,75.5417,28.9496,63.0083,52.8768,43.1652,23.6872,78.1613,72.1726,61.7754,74.1798,100.2151,73.9005,75.9118,1.7154,0.603,4.3566,0.1019,84.5691,24.8707,65.1313,74.151,46.7824,71.2787,153.7919,603.205,91.829,87.2188,67.279,60.7621,41.6168,75.129,71.0497,68.2463,75.3994,88.8472,84.2751,84.0523,84.951,59.5214,64.3463,66.8884,68.2496,73.6473,81.5501,79.7101,83.6218,81.4881,72.9031,44.2909,70.1822,65.3235,74.7947,80.5171,71.9297,74.3702,82.2318,81.5323,69.0051,70.3443,72.3126
1982-02-28,49.7839,44.3326,29.7093,73.9499,96.8283,57.0807,52.4952,85.73,64.9671,40.0764,77.4219,29.998,65.2941,54.0776,43.6479,24.0614,80.4423,72.0271,64.6996,75.7443,95.7002,75.1072,78.558,1.8043,0.6303,4.6611,0.1071,87.8084,26.0299,67.2505,76.5426,48.1757,73.4823,161.0758,636.076,95.7419,88.128,66.7811,61.8703,43.5435,76.4962,72.9276,70.0104,77.4673,89.5779,81.8179,82.2266,80.4162,62.3493,65.7608,64.0606,69.3304,76.1547,84.5857,80.4876,88.9496,84.327,75.5601,46.2889,72.2874,67.3371,76.6979,82.867,75.2855,78.3596,85.611,81.9971,68.6086,71.453,75.5016
1982-03-31,49.4477,43.9984,29.4403,73.5487,96.027,57.095,52.5784,85.3732,64.6031,39.9212,76.9425,29.6505,63.9234,53.8487,43.3789,23.845,79.6589,71.8875,63.4801,75.5282,92.7445,73.8682,76.0848,1.8103,0.6344,4.6652,0.1062,84.5533,27.7274,66.3713,76.7898,48.0482,72.9015,160.5767,632.902,94.3354,88.5914,67.3234,61.5191,43.2197,75.821,72.222,69.1992,76.9374,88.6481,81.715,82.1628,80.1352,61.1827,65.6272,62.2685,68.1659,73.7099,83.7055,78.3737,88.5245,82.8248,72.6378,49.2663,71.1842,67.4726,76.145,82.0723,75.0069,77.9236,84.2483,82.061,69.2919,70.8747,74.8041
1982-04-30,48.9913,43.6768,29.2555,72.9035,94.029,57.1528,52.8814,84.1035,64.549,40.6732,76.3488,29.1955,63.4041,53.5501,42.8449,23.6502,78.8062,70.6896,64.9665,74.4322,87.9577,72.3278,74.1987,1.8347,0.6406,4.6764,0.107,85.2408,29.2063,65.3746,76.0276,47.49,71.6179,161.7516,629.2368,92.4892,89.3949,67.2118,61.0196,43.1118,74.9732,71.5487,68.5987,76.1603,86.6456,81.6801,82.4469,78.9987,62.6242,64.7252,59.2347,66.7374,71.8472,83.6933,76.6774,88.2489,81.9488,73.1189,51.881,69.9793,66.7332,74.8966,80.4915,75.517,77.446,82.5141,82.4552,69.312,70.1306,74.5056
1982-05-31,48.6669,43.5879,29.1364,72.9627,92.5003,55.599,52.2348,77.5071,64.5948,40.6801,76.4178,29.0068,63.79,53.2123,42.3438,23.4183,77.7598,69.8049,66.2799,73.8189,84.6723,71.9672,72.5437,1.8516,0.6512,4.6739,0.1082,83.7801,30.3265,64.5866,75.7503,47.8065,71.7449,160.245,630.7697,92.334,90.3797,68.8056,60.3141,43.7703,74.3382,71.2665,68.1626,76.1253,85.1062,79.3493,81.2564,72.8559,63.9038,64.2407,57.1988,66.4113,70.2192,83.3428,75.6255,87.7199,81.3737,71.7737,53.8904,69.0204,66.4302,75.0159,80.5011,74.7815,77.6262,82.3063,83.0243,71.1022,69.1567,75.5549
1982-06-30,48.5415,43.5503,28.944,73.4845,91.2236,55.7889,51.741,81.4318,65.0377,40.9818,76.9257,28.4771,63.2744,53.2196,42.2251,23.291,77.9922,69.5513,66.2148,75.0435,84.3431,71.0032,69.136,1.8762,0.6586,4.6992,0.1107,83.1495,30.6429,64.5957,75.5886,47.9128,72.5486,159.2045,639.7194,93.1478,90.1402,69.8216,60.6484,43.7719,74.0174,71.0766,67.565,76.5779,83.8278,79.5136,80.3118,76.6027,63.8623,65.3562,57.1541,65.5424,66.9049,83.3459,74.3026,87.7124,81.1019,71.1603,54.5054,68.9335,66.2377,74.7962,81.2732,74.2708,78.7367,82.9762,82.4766,72.308,69.3814,75.494
1982-07-31,48.3775,43.4979,28.9026,73.4168,89.9018,55.7681,51.3208,83.5841,65.2081,41.2257,77.0335,28.3982,63.1531,53.1911,41.9189,23.0842,77.7386,68.9956,68.267,74.0796,82.9187,70.2432,67.147,1.9,0.6801,4.7682,0.111,81.0513,31.9905,65.0011,75.7825,47.7578,72.5117,158.8252,630.7251,92.5928,92.0833,70.6353,60.7249,43.0311,73.6498,70.8728,67.3309,76.4225,82.5374,79.3825,79.491,78.6872,65.8742,64.5668,56.3616,64.8758,64.9727,83.3323,74.6429,88.5138,81.2283,69.3148,56.9907,69.2889,66.365,74.1741,81.111,74.0763,77.6555,82.4406,83.9309,73.3121,69.3192,74.1798
1982-08-31,47.9382,43.0724,28.3576,73.6171,89.2205,55.0817,50.6059,83.0007,65.0223,40.6276,77.1358,27.6749,63.1476,53.1782,41.4966,22.6833,78.3982,68.0558,68.0024,74.6091,80.6249,70.1594,64.8324,1.8763,0.6589,4.6665,0.1106,79.4319,29.9219,64.2908,76.7712,47.8741,72.8124,158.6293,635.9578,96.5694,91.362,68.5109,60.3462,43.4091,72.8767,70.0732,65.9365,76.5536,81.8615,78.3098,78.2229,78.1977,65.6644,65.0808,54.966,64.848,62.7338,81.2791,70.4244,86.1488,78.4552,67.9041,53.4168,68.474,67.1942,73.9858,81.337,73.9764,78.3422,85.9505,82.9581,71.2661,68.749,74.8199
1982-09-30,47.8139,42.9898,28.1478,74.017,88.3484,55.2647,50.5403,84.5391,65.0036,40.0598,77.4849,27.5563,63.36,53.3265,41.2923,22.3995,78.7287,67.8188,66.9635,74.1191,80.7357,69.551,63.6616,1.8961,0.6856,4.6935,0.1101,78.0396,28.6346,65.1882,76.3165,47.4064,73.1168,158.5689,644.3452,94.4094,92.611,69.4943,61.1937,43.4168,72.596,69.8437,65.3361,76.9002,81.0341,78.4772,77.966,79.7075,64.7195,64.7075,55.1999,64.3496,61.6101,81.1588,71.4487,86.163,78.4967,66.7117,51.2512,69.388,66.7649,72.9141,81.578,73.9494,79.4341,84.0085,83.7747,72.4509,69.5869,74.8464
