,cs_national_sa,cs_national_nsa,cs_10city_sa,cs_10city_nsa,cs_20city_sa,cs_20city_nsa,cs_atlanta_sa,cs_atlanta_nsa,cs_boston_sa,cs_boston_nsa,cs_charlotte_sa,cs_charlotte_nsa,cs_chicago_sa,cs_chicago_nsa,cs_cleveland_sa,cs_cleveland_nsa,cs_dallas_sa,cs_dallas_nsa,cs_denver_sa,cs_denver_nsa,cs_detroit_sa,cs_detroit_nsa,cs_las_vegas_sa,cs_las_vegas_nsa,cs_los_angeles_sa,cs_los_angeles_nsa,cs_miami_sa,cs_miami_nsa,cs_minneapolis_sa,cs_minneapolis_nsa,cs_new_york_sa,cs_new_york_nsa,cs_phoenix_sa,cs_phoenix_nsa,cs_portland_sa,cs_portland_nsa,cs_san_diego_sa,cs_san_diego_nsa,cs_san_francisco_sa,cs_san_francisco_nsa,cs_seattle_sa,cs_seattle_nsa,cs_tampa_sa,cs_tampa_nsa,cs_washington_sa,cs_washington_nsa,cs_la_high_sa,cs_la_high_nsa,cs_la_mid_sa,cs_la_mid_nsa,cs_la_low_sa,cs_la_low_nsa,cs_ny_high_sa,cs_ny_high_nsa,cs_ny_mid_sa,cs_ny_mid_nsa,cs_ny_low_sa,cs_ny_low_nsa,cs_sf_high_sa,cs_sf_high_nsa,cs_sf_mid_sa,cs_sf_mid_nsa,cs_sf_low_sa,cs_sf_low_nsa,cs_boston_condo_sa,cs_boston_condo_nsa,cs_chicago_condo_sa,cs_chicago_condo_nsa,cs_la_condo_sa,cs_la_condo_nsa,cs_ny_condo_sa,cs_ny_condo_nsa,cs_sf_condo_sa,cs_sf_condo_nsa,fhfa_national_sa,fhfa_national_nsa,fhfa_new_england_sa,fhfa_new_england_nsa,fhfa_middle_atlantic_sa,fhfa_middle_atlantic_nsa,fhfa_south_atlantic_sa,fhfa_south_atlantic_nsa,fhfa_east_south_central_sa,fhfa_east_south_central_nsa,fhfa_west_south_central_sa,fhfa_west_south_central_nsa,fhfa_east_north_central_sa,fhfa_east_north_central_nsa,fhfa_west_north_central_sa,fhfa_west_north_central_nsa,fhfa_mountain_sa,fhfa_mountain_nsa,fhfa_pacific_sa,fhfa_pacific_nsa,zillow_us,zillow_california,zillow_florida,zillow_texas,zillow_new_york,zillow_washington,zillow_massachusetts,zillow_colorado,zillow_arizona,zillow_nevada,zillow_oregon,zillow_georgia,zillow_north_carolina,zillow_illinois,zillow_pennsylvania,zillow_ohio,zillow_michigan,zillow_virginia
2006-03-01,184.365,182.749,226.47480308563203,223.751283338597,206.14657442556305,203.651728272963,132.651968186056,130.61501,180.04999540461102,177.11963,122.797423131952,121.41266,168.016199485983,164.89497,122.977272208641,120.57883,123.464907457986,121.52173,139.34273002212402,136.92687,127.869644080539,126.12181,235.229872907929,232.38073,272.084317404105,268.23174,275.076391353482,274.02374,172.254084873084,168.70625,215.719651544358,214.3266,226.48568453531504,223.53471,172.57728385099898,169.86837,251.691672708605,248.09239,219.29463648346697,216.03672000000003,171.797649985558,169.45548,235.97787973565,233.56687,252.816397437663,248.8642,238.65112124171296,234.80077000000003,282.008982090255,278.20925,329.979066122539,327.01704,193.93112981223095,191.6767,222.54334810373,221.07046,255.155846301033,254.1879,186.991224726619,184.05762,223.78853391875305,220.51133,275.072586511036,271.69721,180.365135233671,177.42647,159.492617739664,156.8062,285.82047465002603,281.96598,230.590515572942,229.76758,199.317744793161,196.6129,220.53,220.77,231.87,232.53,214.69,214.63,234.44,235.47,189.02,188.92,183.45,183.89,192.07,192.16,209.51,209.8,280.18,279.78,280.75,279.69,207185.59237333023,490105.3227954988,244672.3165724003,139440.85513654732,282343.5916955476,297022.50410377624,385485.07970488345,245257.07149915383,281805.5454593668,336103.6351533047,251258.38250394588,168106.52263640214,161360.15487441156,212187.23604558044,165742.02959856487,134934.1086459041,156684.63036027263,267851.3622093249
2006-04-01,184.33,183.648,226.90459005769,224.98922227657,206.656117006193,204.81550141615895,132.949923372294,131.50546,179.342217205132,177.62400000000002,124.124293531767,123.38305,167.616685940579,165.58482,122.341876256139,120.85346,123.21513355782,122.39961,138.812241692858,137.27999,126.023117816113,124.29536,235.755508712929,233.78192,273.089273472096,270.43792,278.15378400529204,276.36909,173.75784702133998,169.68787,216.450818844287,214.97114,227.778674891294,225.11916,174.06099815095797,172.5946,251.322971501745,249.35429,218.822306120589,217.5248,173.088898254987,172.28387,237.94816874430305,235.8485,252.290981420461,250.1749,239.79927875252,237.82114,282.373365157836,280.23288,333.205228919209,330.23652000000004,194.169323601424,192.01462,223.680228552321,221.94582000000003,257.778481906539,255.31659,186.687682180744,186.3976,223.893693320832,222.28107000000003,275.61487353298804,273.36174,179.666698263527,177.89928999999998,158.638676414969,156.91812,286.147596908288,283.54542999999995,230.068581237651,228.8336,198.262821155657,197.48682,220.91,222.15,230.72,232.42,215.49,215.73,235.03,236.91,189.67,190.71,183.36,184.37,192.95,194.33,209.64,210.95,280.06,281.16,280.9,281.37,208520.0897707031,492896.22966281016,248699.82116310552,139866.80085236722,283765.5175602905,301114.9034863577,385163.1425478298,245540.2742110952,286580.25503803807,338462.3749116572,254698.07544065692,168641.29223303808,162189.4102819624,213261.89780749756,166729.889535545,135111.45699992476,156666.810824696,269914.80281897966
2006-05-01,184.156,184.38,226.64408119608,225.99449941659304,206.509893872144,205.86331185553,133.024865360263,132.72216,178.325602865948,178.60863,124.583839945657,124.69995,167.71717499411002,166.61074,121.862592187821,121.80326,123.090289518001,123.28627,138.735417278693,138.30875,125.318518179737,123.77687,235.388425028674,234.38816,272.930602497498,272.12391,279.6957928544,278.67985,172.81863306499298,170.38244,216.617843259426,215.57083,228.060450770025,226.50947,175.362371164057,175.19527,249.662825538223,249.14343,218.02428259277696,218.3652,174.690134469207,174.83588999999998,239.00400177913,237.92459,251.19294037177505,251.06676,239.679958616657,239.83305,281.823933033593,281.52856,335.07568643872,332.90578,193.679515748572,192.59094,224.860111051228,223.05876,257.196511707944,255.37503,186.892784005023,188.34192,222.561692287394,222.7477,275.940616507275,274.91286,178.236122385127,177.92434,158.637520876272,157.88505,286.392039220599,286.2036,230.19824251398103,227.90051,198.844606501036,200.13063,221.51,223.97,231.07,233.64,215.3,217.28,235.49,237.95,190.87,192.62,185.4,187.26,192.51,195.68,210.05,212.71,282.73,285.03,281.16,283.23,209837.238759346,495669.5346221652,252562.22750359905,140449.46262611158,285108.65495797223,305245.4041848064,384916.4464605373,246083.1220056791,289740.2252564447,341131.71425449447,258554.62188978287,169150.9481601337,163090.378938515,214349.95573237317,167835.3343078003,135292.59978084857,156526.13266538296,271423.322240801
2006-06-01,183.507,184.547,225.69100362031895,226.28857115884497,205.807360389564,206.38394589772705,133.098523584746,134.00775,176.495018227449,177.89666,125.295470724783,126.48332,167.155289316238,167.10152,121.943876354642,122.9315,123.233935650747,124.49855,138.447980270933,139.4586,123.757619685237,123.11917,233.67697329078,233.75331,272.218182613684,273.21757,279.209440182533,278.21755,171.445418169941,170.90209,216.194245289786,215.82694,227.540573005462,227.41919,176.72159552296398,177.71883,247.919282332867,249.59549,216.546791352754,218.12333,176.53730723573003,177.80726,237.964506737246,237.68129,249.326753175783,250.98792000000003,238.210134013519,240.25551,280.994083363426,282.4169,335.493036706295,334.95721000000003,193.087840716384,193.23619,223.878023558604,223.15607000000003,258.286099539978,257.16282,186.741903568088,189.33774,221.132081596311,222.58763,274.793042083922,275.60375,176.934389453357,177.92413,158.621048883898,158.5478,285.194965955626,286.51491,229.181196973832,227.45333,197.807803052786,200.39983,221.44,224.7,230.31,233.95,215.61,218.88,235.75,238.96,191.37,193.8,185.75,188.13,191.91,195.54,210.17,213.66,282.85,286.28,280.22,283.34,210998.95274685367,497587.7041508953,255795.9476167544,141095.33163806205,286495.8523550458,309143.43803381204,384322.96577515086,246580.70957379133,291486.2877422687,342338.91211803415,262760.3155751358,169704.40803893076,163989.27791613512,215137.2591767441,169045.81252072842,135455.08154823267,156292.55793921763,272471.8995358088
2006-07-01,183.067,184.608,224.560015361934,226.16837864414904,204.936427119697,206.524096588397,133.143371639315,134.90448999999998,175.601656601763,177.79323,126.332250732042,127.96347,166.556536978042,167.57111,121.863350678641,123.49171,123.556303673575,125.36724,138.338276706178,140.2632,122.626998522118,123.24371,233.06034812089,234.2931,271.49398667693,273.84899,278.4688526957,278.33367000000004,169.281093979184,170.73805,215.049589217772,215.24781,226.094250763514,227.38094,177.743636531646,179.66296,246.01290427360297,249.05287,214.984219530141,217.63471,178.278342807301,179.95718,236.936344683543,238.08629,247.060545092551,249.91881,236.52984619707695,239.92501,280.880284516818,283.43874,336.656248550829,337.40241000000003,191.771298460442,192.93097,223.020558745277,223.46872,257.78465887396703,257.89445,186.390247347444,189.57148,219.429892168825,221.63718,273.628421654427,275.98258,175.915613966433,178.33661999999998,158.527033409237,159.57437,284.380680322379,287.11613,229.36754743867,229.10923,198.292875709473,201.24236,221.33,224.48,229.41,232.78,214.49,217.59,235.77,238.55,191.95,194.12,186.35,188.46,192.1,195.59,210.86,214.65,282.99,286.04,278.46,282.31,211909.1451238753,498299.9737521599,258014.9699610648,141739.40194605096,287794.2743612178,312739.00640235265,382669.4281657992,246882.3467691453,291834.5082234266,342681.6138990522,266682.24556856684,170287.41878442728,164905.83478498663,215736.85582908965,170166.37696844366,135600.3154893257,156023.27054777715,273383.5434984172
2006-08-01,182.594,184.405,223.26029048596,225.540902973245,204.111539159991,206.177546598788,133.077872907739,135.27393,174.917550894822,177.28077,127.04279639406,128.72253,166.019692512022,167.98795,121.222007904316,123.38827,123.720351243981,125.70066,137.8094412172,140.28483,121.590484767123,122.99986,232.399354610572,234.78128,270.587749538448,273.80133,276.037514111525,276.7975,168.374204052004,170.97073,213.095708918578,214.33587000000003,224.50581694145,227.00792,178.88523762472698,181.02124,244.124460824186,247.29631,214.310050540741,217.22063,179.768653527819,181.84147,235.467164892869,236.81661,244.414920448508,247.94337,235.35874273172695,239.30306,279.49488418764,282.707,336.654775564715,338.66539,190.217775698419,192.30101,221.72930475226505,223.21909,258.229712348632,259.47068,186.211616835202,189.04787,218.623008773954,221.29612000000003,273.080416120787,276.1308,174.68625379285098,177.30532,158.320683149452,160.08334,282.73378568297994,285.75909,228.341242121666,229.47793,196.93485595223305,199.5016,221.89,224.89,228.6,231.44,215.71,219.38,237.1,239.95,192.71,194.55,187.48,189.79,191.58,194.98,211.18,214.35,284.15,287.2,278.55,281.2,212609.39688670603,498306.267345731,259471.614131826,142311.47437119085,288955.8900885862,315998.6712114544,380562.1433976088,247156.8670315916,290976.008545289,342370.25030196033,270191.09972992144,170890.21562264996,165846.99037518213,216184.7399136887,171073.097232966,135694.04813473643,155704.30138045992,273985.0187423549
2006-09-01,182.797,184.198,222.836295746262,225.097322803227,203.58555620802105,205.80432948471295,133.042581199746,135.10353,173.84776680215802,176.33775,127.797124681915,129.04483000000002,166.452279691652,168.59601,120.501268574621,122.27142,123.654718599339,125.18592,137.633801324216,139.64593,120.626364937516,122.53845,231.870891612191,234.70556,270.434928119802,273.93983,276.306673845724,277.22865,167.389961048048,171.12354,213.02670100720405,214.08663,222.943895942296,225.19736,179.506242356039,181.70683,243.37516526173303,246.59693,213.558544944884,216.37493,181.019675921473,183.07564,234.137785449065,236.42014,241.73519965155,244.78118,235.009130404004,238.54588,279.080908320422,282.27281,336.511225749624,339.7777,189.93663884867803,192.03883,222.338891510654,224.17449,257.583228040426,259.18297,185.563501956102,188.1118,217.363114988983,219.87122,271.065482536773,273.80794,173.40746887816897,175.9861,158.097218400764,160.26803,282.558934398956,285.81343,228.46450463254,229.64334,196.784171834716,198.80872,221.86,224.14,227.41,229.87,215.34,217.52,237.29,239.66,193.02,194.55,188.37,189.76,191.73,194.16,210.84,213.5,284.29,286.08,277.36,280.09,213067.9101501348,497238.4315782252,260081.9226024188,142919.84021743087,289706.3526028579,318874.6798647256,378003.1642896347,247217.47701734744,289114.4028833154,341675.17640118016,272424.4758125449,171429.1355904572,166756.8655586857,216544.09908171347,171705.14273106903,135726.57415579585,155352.2724541242,274073.8121412766
2006-10-01,183.198,184.054,222.777925722962,224.741968634326,203.549506916203,205.411278759166,133.703778263527,134.73198,173.731474478023,175.72115,128.064980647162,128.51058,166.481666526856,168.58504,120.159896950229,121.43383,123.702049630015,124.58129,137.36783927687202,138.61931,120.34639300535,121.7862,231.300621555771,233.80422,270.99835981678103,273.6625,277.508639741004,278.91299,167.469364335723,170.63746,213.027331215302,214.28671,221.685698988192,224.49635,179.87546265342098,181.6243,242.088480635462,244.03443,213.36326569109,215.42315,182.099988793875,183.78729,232.366425345892,234.01844,241.77931729652695,243.73395,235.198243650335,237.73435,279.566719548542,281.72069,336.663993690476,339.74024,189.415045929279,191.36336,222.663614329682,224.13143,258.015473887304,259.78253,185.698897423104,187.0727,216.80038993111697,218.73918,269.65072818485,271.34077,171.94914178255797,173.79251000000002,158.346601216243,160.26769,281.616457619526,284.41351000000003,226.905182884758,228.29404,195.114150789852,196.07373,222.13,223.72,227.07,228.59,215.79,217.83,238.43,240.23,193.73,194.48,189.06,190.39,191.28,192.92,210.87,212.98,287.73,288.53,275.29,276.24,213391.7099493275,496021.5417023896,260054.33695459404,143671.3990942949,290257.7060252798,321334.48257721704,375711.1924229167,247125.9136674384,287763.4943259371,340376.89693837444,274056.5461786049,171904.55390547615,167591.7529375977,216829.36713293087,172197.24746209758,135706.1321135745,154951.6058509569,273773.93251899374
2006-11-01,183.608,183.631,222.881300586503,223.94012758718495,203.652976787238,204.65354680146305,134.07785932281098,134.17568,171.911225094143,172.59157,129.114522368625,128.94409,166.513168788198,168.18289,119.950279632214,120.30248,123.822750437602,123.85171,137.314050661321,137.65318,119.84205074956002,120.93519,231.42331964575803,232.56269,271.902437022951,273.05079,278.770311396619,280.3,167.41453967705098,169.84672,213.158912509411,214.24008,221.043081086899,223.13441,180.378361692718,181.33654,241.43676003434,242.10949,213.26894137279095,213.83628,183.416633869769,183.87933,231.31474070689305,232.86463,241.540146043321,242.27907,235.383585784889,235.73595,280.882703150638,281.83079,337.40775458407603,339.80558,189.385416351584,190.5996,222.483235799017,223.31822000000005,257.099435876473,258.51379,185.50345715143,185.5514,214.733308238998,216.20344,269.830777076275,270.7115,171.98245469704398,172.42133,158.686501167612,160.12098999999998,280.527672385431,281.17249,226.905749453988,227.80691,194.473144827075,194.25904,222.8,223.44,227.44,227.85,215.79,217.04,239.74,240.6,194.56,195.27,190.69,191.09,190.59,191.18,211.99,212.67,288.89,288.54,276.16,276.07,213561.40413716575,494724.0270186162,259664.59759484485,144391.15278327,290576.5444778844,323090.52686581115,373307.40507557086,246791.513216236,285945.5081926034,338500.3912801919,275313.3264711658,172256.84781684904,168289.61021032554,217083.3384796909,172590.51602425144,135621.9881082752,154492.3307200526,273414.0760513641
2006-12-01,184.138,183.229,222.562580625912,222.388829336494,203.475334941736,203.330221745332,134.647192302888,134.0095,171.287882889875,170.31375,129.828024840681,128.8847,166.95876968857098,167.65038,119.745496700945,119.5948,124.505885292831,123.66966,137.649000729495,137.10521,118.654426745582,119.5058,231.768880875994,231.57448,270.322210751356,270.02539,279.690040260609,280.8672,167.661456298599,168.82333,213.252400655929,213.79409,220.706654858606,221.50064,180.45547861737305,180.27343,239.335236689217,238.07884,213.15973393512903,212.12954,184.736179721799,183.97305,230.10746673078603,230.91232,241.44342574620097,240.4512,233.465063976574,232.14529,281.466064605584,280.64436,337.700682958928,338.60742,188.610008396464,188.41113,221.85178943994495,222.38808,258.813961031394,259.7402,184.508442805713,182.76604,216.212080857564,215.88773,269.557038857638,269.13454,171.507157949759,170.83536,159.528484078876,159.85638,279.348448271239,278.56413,227.705840968616,228.63795,194.65483272934895,193.37561,222.82,222.38,226.18,225.59,215.05,215.24,239.59,239.56,196.29,196.17,190.99,190.76,191.45,190.79,210.66,210.04,289.43,287.77,275.38,273.84,213663.8016315896,493598.29042574327,258885.0691385742,145105.12994836664,290915.4051618611,324330.29704261594,371197.9968328436,246652.9793128341,284097.70366378105,337176.3800462067,276559.3049994532,172642.64786620298,168916.164140271,217426.9591168592,172922.3736562049,135483.36933731087,153934.0701680375,273182.016019284
2007-01-01,184.517,182.718,222.74316843857,221.31474597693,203.742872964592,202.313973378978,134.984000740781,133.4454,170.577563214323,168.29266,130.778610206021,129.43493,168.265474314015,167.5188,120.088261742813,118.61369,124.504928531095,122.63606,137.59698083492202,135.86478,118.163920269232,117.96078,231.940171579935,230.52389,270.80483179835,268.68161000000003,278.943295002796,279.41829,168.73174692916598,167.94609,212.909144116934,212.77935,221.423583900974,220.20203,181.906277476794,179.79492,240.153249134665,237.14569,214.623558012368,211.77997,186.384302994048,183.91548,229.758976618778,228.86248,241.41112527852505,238.85282,234.273143136413,230.75241,281.855627693046,279.66429,338.77746793558,338.3768,188.07734291925095,186.90912,221.79186011925495,221.85714,258.452412366221,259.01797,185.62590959964697,182.06017,218.14372715076695,216.10103,270.336257234046,269.67171,173.165315116604,170.94114,159.817741761264,158.80213999999998,279.08891225194304,276.72229,227.703069319837,228.04913,195.51522984398105,192.58563,223.65,222.33,227.15,225.47,215.69,216.05,239.31,238.29,195.83,195.07,192.64,191.75,192.35,190.75,212.45,210.57,289.65,286.99,277.38,274.29,213701.6559511397,492669.13923771406,257898.8173117088,145482.0000964709,291198.1237355881,325262.4548069127,369644.7262828935,246606.46467381777,282146.44393148064,335792.7992974862,277539.7057013922,172997.26352404754,169549.729474243,217955.6560395145,173258.09322351613,135333.2788313543,153289.86631748785,272919.9435534116
2007-02-01,184.598,182.47,222.969696265414,220.46406596568696,204.070685633903,201.57226364209703,135.605886162583,133.30373,171.282275366175,168.04048,131.307192434853,129.30793,169.482632749373,167.49113,120.32631052764,117.61881,125.21986038096,122.7292,137.407376084333,134.85885,117.881753673962,116.84964,231.799957466694,229.64316,270.136731306075,266.62676,279.79003172339503,279.43169,169.59713246254998,166.82929,213.310910398814,212.51907000000003,220.868642182649,218.0681,183.062729231065,179.8984,238.90386696205505,235.52887,214.882901216432,210.77764,188.018218704779,184.84833,230.445134911778,228.45772,241.80024792434295,237.97513,235.505631088013,230.98955,280.22779454247603,276.66146000000003,339.54208470376,337.32346,188.54307666008,186.54905,222.707153473909,222.23228,260.071879825204,259.72759,187.29344087343105,182.26408,219.287857451586,215.38839,268.288186898792,265.86303,173.640614556979,170.29961,160.932852986285,158.6056,278.741513276963,275.59408,227.026157830564,227.34491,196.59394971628,192.40131,223.71,222.96,226.16,224.11,216.13,215.51,240.96,240.64,197.64,196.89,193.38,192.57,191.52,190.43,213.77,212.91,288.86,287.52,273.89,273.36,213741.9516771001,491579.16242577205,256832.7400221819,145630.34357775003,291428.5547365512,326447.1367010804,368558.7229785316,246486.9278169032,280767.5652749936,334850.7182088508,278435.2134921471,173386.1299581048,170152.6764474458,218485.9308667037,173659.32709908418,135237.38666169738,152643.14023455456,272815.4273425701
